ensembl,WT1,WT2,WT3,WT4,WT5,MT16W1,MT16W2,MT16W3,MT16W4,MT16W5,MT20W1,MT20W2,MT20W3,MT20W4
ENSMUSG00000033849,7.15071,7.10447,6.01735,6.31516,6.49135,5.84121,5.89489,6.43722,5.40745,6.16924,2.59808,2.63321,2.45711,2.5137
ENSMUSG00000048138,9.15892,8.94434,8.00554,8.82112,8.21803,7.55515,8.71113,7.7817,7.83045,8.04987,4.601,4.89776,4.14408,3.90293
ENSMUSG00000030401,9.44571,8.91068,10.5369,6.37089,9.28502,8.4599,8.37613,9.7101,10.222,7.54365,6.78483,7.50722,3.85507,4.9091
ENSMUSG00000028262,9.40981,9.29224,9.69198,9.67614,9.85264,9.52733,8.77796,9.68279,8.83967,8.25391,7.61202,5.9993,3.11552,10.3345
ENSMUSG00000037071,9.84462,10.6479,10.3908,10.6035,9.55767,10.4537,10.9125,9.34549,9.66878,11.2593,7.19528,7.12743,5.44572,6.39601
ENSMUSG00000054169,7.09549,7.19447,6.72818,7.3686,7.02912,6.92296,7.15575,6.24069,7.77943,6.6909,3.78776,4.22411,3.2241,3.41046
ENSMUSG00000033308,7.66446,8.1164,7.44447,7.41464,8.02307,7.71893,7.18085,7.28174,6.7567,7.9953,4.42509,3.93524,2.99168,3.02492
ENSMUSG00000029683,7.67015,6.61237,8.34783,3.36387,7.5543,5.23203,5.64637,7.58355,8.24163,4.23763,5.08097,5.96848,3.11804,3.66875
ENSMUSG00000034488,2.88203,2.5528,2.59788,2.76922,2.60479,2.80451,2.84601,2.63675,3.15559,2.72629,6.84033,3.98634,8.69695,6.42418
ENSMUSG00000024892,10.9311,11.4843,11.3567,11.6666,10.8564,11.7225,11.0741,10.066,11.0296,11.9836,7.92956,7.63998,7.1192,7.31966
ENSMUSG00000024486,5.34596,5.20133,6.13706,5.50854,4.82112,5.90659,6.87511,5.7556,6.80852,6.15362,9.93351,9.88523,9.9239,9.19289
ENSMUSG00000020593,8.86398,9.29207,9.52816,10.0186,9.90004,9.98021,9.60076,8.64328,9.24435,9.9813,6.91175,6.24338,4.79473,5.0297
ENSMUSG00000060962,5.47844,5.14572,5.04721,6.84478,5.65913,7.97048,8.54969,8.41031,7.45075,8.64919,8.14311,11.2021,8.77056,9.4712
ENSMUSG00000041828,11.2011,11.0662,11.0304,10.7138,10.9399,11.0841,10.6637,10.4503,10.7587,10.4235,7.82025,7.66482,5.61177,6.53372
ENSMUSG00000033508,4.02504,4.24479,4.7686,4.79558,4.70194,6.16299,7.40382,6.12098,6.27668,7.23292,9.18919,9.47049,7.42565,8.77472
ENSMUSG00000030607,4.08469,4.37887,4.36193,4.35023,4.21504,3.87031,3.92407,3.76213,5.26165,4.63812,7.91456,8.64708,9.47792,4.10393
ENSMUSG00000020062,4.98779,4.57298,4.00142,4.55243,4.01138,7.13962,8.35166,7.83834,7.67278,7.61971,7.76737,9.28707,8.26255,8.72569
ENSMUSG00000030905,8.52089,8.12245,7.18439,7.04959,8.4751,5.61614,5.55891,5.83217,6.44786,6.08179,3.43386,3.71489,3.49509,3.94879
ENSMUSG00000028024,10.5555,10.5288,10.3114,10.7363,10.0128,10.1716,10.7777,9.80092,10.1613,11.1061,7.48453,7.17135,5.76232,6.20844
ENSMUSG00000022422,5.63634,5.72433,2.77299,3.49615,4.74988,5.78823,6.74449,6.40909,6.18972,6.24054,8.61487,7.6465,9.0731,8.7404
ENSMUSG00000032712,4.69177,5.23076,5.63031,5.49795,5.7905,5.71409,5.92838,5.72841,6.59815,5.17505,9.76906,6.49044,10.2571,10.0367
ENSMUSG00000002588,8.21333,8.7793,8.49469,7.69113,9.2301,7.46181,6.87826,6.74945,6.89124,6.34883,4.69123,4.6832,3.47917,3.74415
ENSMUSG00000040037,6.8486,7.24027,7.08076,7.30647,7.0719,7.34677,7.05736,6.79653,6.16194,7.37177,3.34062,3.69099,2.67947,2.99986
ENSMUSG00000025006,10.4614,10.7469,10.4803,11.3426,10.5337,10.7196,11.1427,10.1052,10.4161,11.1787,7.88058,7.35296,6.27531,5.90214
ENSMUSG00000022235,9.88946,9.93434,10.4568,10.1491,10.1699,9.65284,10.0035,9.82261,9.74742,9.76416,6.6398,6.66216,5.2138,5.23883
ENSMUSG00000025934,6.85929,8.13974,6.86303,7.10857,6.45816,6.81705,7.26606,5.49794,6.29407,7.13606,3.35347,3.20769,3.104,3.16393
ENSMUSG00000060002,10.704,11.3165,11.12,11.2892,11.1602,11.0986,11.159,10.4481,10.3041,11.4407,8.5364,7.32827,6.24847,6.58888
ENSMUSG00000030232,5.26594,4.97618,4.90532,5.12883,5.34865,5.64668,5.60018,5.61436,6.41124,5.55576,6.78368,7.15782,10.61,10.5584
ENSMUSG00000021069,10.8533,11.4492,11.2224,11.0948,10.9457,11.5644,10.7915,10.0602,10.5146,11.5065,8.31028,7.56835,7.90106,6.25461
ENSMUSG00000031382,8.37808,7.75057,9.22706,4.0108,7.97304,6.72943,6.98856,8.41285,9.0767,6.74016,5.85101,6.29473,3.35631,4.29099
ENSMUSG00000003477,7.7707,7.81529,9.11991,7.75524,8.86515,9.47655,7.90569,8.82914,8.45198,7.71447,4.65966,4.53726,4.62519,4.30462
ENSMUSG00000026407,7.90925,7.3385,8.6739,4.0508,7.56654,6.37417,6.78405,8.28649,8.4795,5.81497,5.63681,5.61285,2.77799,3.7337
ENSMUSG00000045328,4.49817,4.64964,3.09904,2.82388,5.16817,5.49267,6.12891,6.41517,5.39221,5.39153,8.1595,7.67749,9.03895,7.85051
ENSMUSG00000034842,10.4237,10.4876,10.7401,10.4003,10.5016,10.3561,10.5281,10.3131,10.1677,10.66,7.4976,6.94945,5.82747,5.83427
ENSMUSG00000047861,6.75542,6.81823,6.94297,8.14418,8.13921,7.88626,6.70972,8.3352,6.67104,6.29376,6.17881,3.64725,3.44651,2.91681
ENSMUSG00000031870,9.69351,9.53162,8.37348,9.56495,7.48916,8.53855,8.63519,7.1221,8.71571,8.97695,5.51483,5.72155,3.50488,5.91264
ENSMUSG00000039376,8.23127,7.62143,8.69068,3.83019,7.7649,6.21731,6.92048,8.14939,8.75437,5.77395,5.91839,5.7089,3.04781,4.28873
ENSMUSG00000027792,8.30488,8.37051,8.24574,8.92091,8.07389,8.52425,8.75063,7.92759,8.15471,8.4235,6.2198,4.31294,3.8174,4.31003
ENSMUSG00000038403,8.90052,8.19133,9.78408,5.17212,8.53793,7.3703,7.47609,8.99277,9.34953,6.70742,6.17876,6.46519,3.91871,4.71579
ENSMUSG00000089665,7.94233,8.29773,7.47779,8.39589,8.15593,8.08035,7.89263,7.39634,7.53594,8.32027,4.03879,4.66208,4.13219,3.74892
ENSMUSG00000024989,7.12316,6.8524,3.94574,3.96233,7.02811,7.28804,8.35154,7.62526,7.73506,7.88858,9.14188,9.26535,9.68632,9.57761
ENSMUSG00000058914,2.9513,2.98451,4.17857,2.52677,4.9715,3.10177,2.75018,4.88865,3.06188,2.67125,6.55091,6.64443,6.89343,6.43689
ENSMUSG00000021238,11.1939,11.2247,10.9435,10.7652,11.3145,10.9651,10.6565,10.9589,9.87868,11.1328,8.2795,6.95771,6.92286,6.56978
ENSMUSG00000031209,9.21802,8.92374,8.39594,9.31597,9.07195,8.39541,8.94798,8.82842,8.1807,9.13726,5.55219,5.30144,4.62002,4.39427
ENSMUSG00000063873,8.75876,8.84208,8.67533,9.20516,8.5913,9.46873,9.52774,8.68382,8.75532,9.29887,6.33294,5.74855,4.53389,4.3416
ENSMUSG00000063428,8.25088,8.07192,8.52365,7.14985,8.41307,8.51866,7.71365,8.20182,7.74059,8.09355,5.8927,5.67699,2.87076,3.73093
ENSMUSG00000027699,6.32744,6.29142,3.90287,3.8898,6.30777,7.07999,7.73166,7.4299,6.7314,7.87918,9.29045,8.52197,10.0351,9.63498
ENSMUSG00000027966,6.19988,6.38692,5.59049,5.07076,6.33324,4.59956,5.24458,5.25459,5.84683,4.49123,10.6881,7.08439,10.2742,6.47713
ENSMUSG00000040026,5.71805,5.59789,5.92516,6.47189,5.6574,5.83634,6.70246,5.45016,6.59298,6.63501,9.26642,9.54057,9.85963,10.3926
ENSMUSG00000019278,9.24799,9.35168,10.023,9.84795,10.0168,10.0026,9.50166,9.92211,9.76696,9.29295,6.69777,6.85928,5.13425,5.02834
ENSMUSG00000022033,8.67753,8.52927,5.7676,5.59839,8.25587,8.93698,10.1724,9.29382,9.73289,9.54272,11.2139,11.2839,11.3374,11.0245
ENSMUSG00000031283,8.14899,7.91231,7.45786,8.25769,8.38062,6.76829,7.15921,8.5094,6.3454,7.51058,4.81781,4.07367,3.76005,3.73031
ENSMUSG00000025153,12.6252,13.102,13.0922,13.0609,12.3436,13.5118,12.957,11.4044,12.9599,13.4974,10.5472,10.451,8.30192,8.51882
ENSMUSG00000048776,5.08846,5.26068,4.53034,5.05802,4.924,4.53868,4.67994,5.18544,5.05015,4.6785,8.90894,7.00502,8.32771,10.1502
ENSMUSG00000026986,8.13427,8.30755,7.81503,8.45588,8.24492,7.84501,7.98827,8.08793,7.09078,8.55154,5.57864,4.64071,3.6286,3.90974
ENSMUSG00000025001,7.33092,6.88122,3.60234,4.61402,6.34342,7.63649,8.13151,8.12633,7.77561,8.17631,9.16126,9.26864,9.79606,10.026
ENSMUSG00000026605,6.97211,6.98254,5.16047,3.76428,7.43794,7.86263,8.91326,7.92042,8.33246,7.93279,9.67272,9.57067,10.4114,9.51844
ENSMUSG00000025129,7.58747,6.94914,8.57904,3.87411,7.58031,7.04634,7.03949,7.97692,8.66498,5.85384,5.23506,5.60563,3.07946,4.15332
ENSMUSG00000057454,4.34611,4.35238,4.64502,3.97934,4.93456,5.43256,6.54921,5.33339,5.64774,6.22733,7.77421,9.37812,8.60951,8.2392
ENSMUSG00000029082,3.1784,3.43912,3.39115,3.54858,3.43912,4.02849,4.47235,3.79175,4.33917,4.53513,4.84582,8.83851,7.40682,7.00454
ENSMUSG00000056487,9.24264,9.46445,8.81263,9.0264,9.36954,8.49866,8.70351,8.50209,8.45521,9.51694,5.70808,5.69538,4.98506,4.33321
ENSMUSG00000035923,7.9217,6.99688,8.32082,2.62425,7.33057,6.18064,5.75052,7.59659,8.19818,5.17343,5.49393,5.97741,3.68735,4.34237
ENSMUSG00000053522,7.97501,8.64747,7.11038,7.29797,8.82009,8.67327,9.03336,8.8167,9.13861,9.18878,11.1263,11.4557,12.0903,12.5342
ENSMUSG00000050052,8.06377,8.16642,7.78726,8.4016,7.84197,7.58333,8.29077,7.40839,8.02593,8.51812,4.59375,4.5076,3.87016,4.09443
ENSMUSG00000050315,9.00982,8.43222,9.6738,6.67075,8.5693,7.32784,7.87036,8.87227,9.66113,7.13067,6.82043,7.01306,3.38354,4.6948
ENSMUSG00000019577,11.0184,10.8874,11.7945,9.58034,10.466,9.58817,9.13163,9.80502,9.94819,9.25592,8.94079,8.30463,5.55129,5.42424
ENSMUSG00000042797,6.45139,7.57033,6.6767,7.14878,6.75099,7.77371,7.07056,5.30273,6.64348,7.88118,4.0278,4.5313,3.14193,3.45054
ENSMUSG00000037440,8.43528,7.8774,7.06259,8.21884,8.79323,5.5297,6.81933,7.10025,6.59824,6.82431,4.34337,3.99071,3.72275,3.7329
ENSMUSG00000053279,9.32782,9.1143,9.38088,8.59543,9.34997,8.24876,8.13944,9.33738,9.27732,8.32903,6.09808,6.54169,3.81825,4.68385
ENSMUSG00000047822,6.87553,6.84097,6.08226,7.35728,6.27892,8.62468,7.45096,6.12548,8.73968,8.49219,4.47382,4.90714,4.24184,4.46448
ENSMUSG00000046186,4.87078,5.17819,3.35714,4.00565,4.59134,3.87031,4.18418,3.93774,4.56288,3.87569,7.31241,7.80432,7.54776,8.3142
ENSMUSG00000042306,5.77512,5.91942,4.55314,4.50368,6.08987,5.6332,7.09375,5.82705,6.76765,6.9165,7.75267,9.35556,9.33776,8.20876
ENSMUSG00000050295,4.82973,4.06655,4.8012,4.95034,5.31675,6.85963,7.97641,7.76709,7.07911,7.20886,8.84327,9.43278,9.25725,7.982
ENSMUSG00000039985,6.67078,6.52916,6.073,6.49283,6.33804,6.92151,6.91002,6.93038,8.02314,6.91895,9.87688,8.34085,11.4567,11.3722
ENSMUSG00000030470,9.49546,7.86447,9.49696,5.0286,8.70929,6.89708,7.43343,9.02916,10.1338,6.26882,7.14931,7.4368,4.58612,6.06191
ENSMUSG00000028278,8.50576,7.75742,9.3182,4.14829,8.48737,7.06603,7.58084,8.7721,9.00287,6.54306,6.29629,6.57257,3.68687,5.18948
ENSMUSG00000033174,11.1146,11.2458,11.0558,11.4446,10.757,11.1315,11.3488,10.7006,10.8772,11.3187,8.4527,7.89002,6.52629,6.99826
ENSMUSG00000005628,9.54712,9.03625,10.5839,5.39793,9.57756,8.37098,8.46098,9.99084,10.408,7.52711,7.28315,7.89134,5.19922,6.02611
ENSMUSG00000022026,8.21573,7.19066,2.8974,6.06794,4.00794,3.35626,4.04003,2.96559,5.58085,3.86481,2.62388,3.05156,3.04781,3.2705
ENSMUSG00000055022,8.94758,8.90077,7.07105,6.7011,8.09305,6.10202,7.02778,6.3073,7.92681,7.37152,4.43503,3.58761,4.16756,4.36542
ENSMUSG00000038754,7.37136,7.42568,7.5444,4.22008,7.27556,8.35249,7.5503,6.4501,7.06308,7.3579,6.70573,4.58807,3.72134,4.24496
ENSMUSG00000035451,9.87843,9.84018,9.82124,10.0085,10.4415,9.34236,9.61963,9.59279,9.27086,9.63766,6.0005,6.41031,5.48064,6.32662
ENSMUSG00000010651,9.65921,9.6938,10.1146,9.64217,10.078,9.1398,9.74338,8.83505,9.15442,9.34835,5.75231,5.70821,5.21793,6.24042
ENSMUSG00000056569,8.09394,8.56483,8.78268,8.79642,8.10496,7.87269,6.86572,7.23452,8.06569,7.2098,4.45122,4.46517,4.04398,4.68258
ENSMUSG00000027379,7.16368,6.87587,4.43168,3.7418,6.91603,7.11761,7.78055,7.37063,7.23311,7.36082,9.63928,8.7638,9.60796,9.83298
ENSMUSG00000040283,8.77394,8.91688,8.90531,9.09369,9.11528,8.96686,8.3792,8.80201,7.9149,8.61135,6.2214,4.93063,5.25044,4.35092
ENSMUSG00000058354,4.39296,4.09627,3.80567,3.88849,4.0068,3.94387,4.62826,3.86407,4.02885,6.35854,4.39999,10.6646,4.96536,5.66644
ENSMUSG00000068250,5.33522,5.68407,5.39911,5.59152,5.83989,5.60539,5.78704,5.72368,5.64477,5.23732,8.90219,5.86073,9.9407,10.4681
ENSMUSG00000038239,9.46944,8.93611,10.6247,5.74208,9.36782,8.3695,8.46465,9.83292,10.3066,7.56589,7.08057,7.31241,5.21654,5.5983
ENSMUSG00000027762,6.83094,6.39171,5.93099,7.17512,5.93591,6.21194,7.27844,7.19871,6.15853,6.88887,3.45556,3.4343,2.69939,2.85429
ENSMUSG00000064225,6.80857,6.9906,6.2533,6.92212,6.6373,7.46732,8.26723,6.29317,6.63734,7.73683,4.30777,4.11563,3.43391,3.17171
ENSMUSG00000032532,7.52059,7.19949,7.31654,7.9727,7.7817,5.9946,5.85014,6.49562,6.17181,5.86378,3.35155,4.07073,3.71445,3.36442
ENSMUSG00000042045,7.03804,5.46915,7.94491,3.83915,7.73873,6.92194,5.00704,7.2299,7.26943,4.17005,4.94117,5.96217,3.09671,5.56334
ENSMUSG00000067279,10.7465,9.99574,11.1673,8.73958,10.2889,9.85953,9.77678,10.5535,11.1532,9.33057,7.83572,8.57039,5.05122,6.30214
ENSMUSG00000062077,7.93241,7.76146,9.17669,3.58075,7.82521,6.81619,6.98092,8.35349,9.02367,6.12606,6.13068,6.42139,4.16157,4.42786
ENSMUSG00000020649,8.90639,8.61286,5.08289,5.99548,7.94111,8.47311,9.25843,8.6856,8.95243,8.83215,10.9103,10.4737,11.1556,10.5292
ENSMUSG00000035683,6.77149,6.48314,3.83985,4.20223,6.47476,7.28176,7.88041,7.41544,7.31453,7.49094,9.38733,8.76477,9.3125,9.40012
ENSMUSG00000056174,3.42754,3.59502,3.35444,3.16254,3.47441,3.83587,4.33247,3.67048,4.56218,4.49873,6.64153,8.65495,7.02286,7.109
ENSMUSG00000016194,10.5812,11.0485,10.9528,11.7567,10.8904,11.3438,11.464,10.7364,11.0567,11.8148,8.25128,8.31955,6.91179,6.87214
ENSMUSG00000028871,5.58654,6.17079,4.41056,4.26501,6.39679,6.44026,6.27085,7.3509,7.23193,6.64054,3.55571,6.30025,3.62105,4.59287
ENSMUSG00000027570,5.9161,6.07657,5.3481,4.83247,6.58913,6.49266,6.43768,7.86786,5.96488,6.27359,9.96648,7.40679,10.2551,10.5297
ENSMUSG00000023092,12.3358,11.4123,12.7402,9.68814,12.1202,11.0021,11.297,12.3964,12.7173,10.0514,10.1324,10.4763,6.58014,8.37851
ENSMUSG00000031636,9.62094,9.07923,10.4172,7.49198,9.77266,8.97881,9.03,10.4453,10.2792,7.92027,8.09818,7.9143,4.18297,6.45816
ENSMUSG00000033952,6.8793,6.97119,4.56799,4.70182,6.93822,7.43018,8.5455,7.68362,7.77595,7.6686,9.55858,9.3693,10.2642,9.33227
ENSMUSG00000023828,8.26594,8.10652,8.10435,8.63669,8.35828,8.45389,8.71657,7.84293,8.02352,8.35242,5.64789,4.76226,4.3501,4.00319
ENSMUSG00000020532,10.3858,11.0873,10.8968,10.9778,10.0117,11.6315,10.5629,9.01314,10.6912,11.6417,8.27555,8.07096,6.94717,7.55657
ENSMUSG00000050578,2.53258,2.68012,2.84497,2.56619,2.61922,2.78132,3.27445,3.3605,3.03344,2.91601,6.07111,6.99836,6.33003,6.97684
ENSMUSG00000042686,8.2312,7.7001,8.84342,3.56718,8.17112,6.72399,7.11472,8.47514,8.42624,6.32956,6.27743,6.3525,4.46585,4.27265
ENSMUSG00000049241,7.56855,7.77692,7.6472,7.7406,7.18799,6.84637,6.96802,7.1658,6.68913,7.77718,4.38069,3.95083,3.97302,3.70662
ENSMUSG00000022034,4.55405,4.36283,2.54806,2.43358,4.88028,5.10383,5.98346,5.93495,5.0061,5.50187,7.50022,6.87705,7.81435,7.73324
ENSMUSG00000032366,7.05485,6.42703,6.87951,2.69257,6.81143,4.92492,4.87703,6.68127,5.70161,5.01473,4.70433,4.21857,2.21319,3.09086
ENSMUSG00000020914,8.52908,8.66474,6.26297,6.18864,8.55157,9.30283,10.1901,9.34155,9.69916,9.33419,11.2082,11.2455,11.5537,11.486
ENSMUSG00000039748,4.70755,4.83637,3.1794,3.46034,4.59317,5.81366,6.53002,5.96424,6.04554,5.98509,8.4243,7.41266,8.68046,8.27398
ENSMUSG00000031312,8.37994,7.70182,9.29552,4.76532,8.53215,6.84071,7.2084,8.58594,9.08134,5.95057,6.04512,6.3033,4.08304,4.58568
ENSMUSG00000015880,5.30326,5.73412,3.51091,3.25089,5.52675,5.63107,6.71323,6.4507,6.63967,6.19415,8.56752,8.07996,8.9445,8.37798
ENSMUSG00000036570,10.7426,10.7267,11.2579,10.8197,10.7371,10.8206,10.3274,10.4662,10.9744,10.6283,7.79052,8.0227,6.08109,6.50068
ENSMUSG00000031137,8.39793,8.0364,8.39628,8.45963,7.76553,7.80517,8.273,8.05669,8.09499,8.49135,5.1668,5.39895,3.70033,4.24105
ENSMUSG00000022018,9.97692,10.2606,9.61258,11.0792,9.98332,9.84175,10.0679,9.63507,9.68847,10.1024,6.91202,7.93344,6.03163,5.14776
ENSMUSG00000061780,14.044,14.1493,14.0096,14.1454,14.1318,14.1029,13.8219,13.8523,13.8819,14.1368,12.0688,11.3977,9.66861,9.1453
ENSMUSG00000063558,9.05366,9.30114,9.44368,8.80606,9.23848,8.93884,8.92616,8.67745,8.83558,8.67381,6.13286,6.06273,4.16632,5.12346
ENSMUSG00000021033,10.1916,10.6955,10.3902,11.0991,10.6039,10.7552,10.659,10.1762,9.90946,10.7957,7.48596,7.05188,6.59452,6.65087
ENSMUSG00000001228,8.13304,7.96929,5.84689,5.93684,7.56264,8.89202,9.5442,8.83937,9.12802,9.28471,10.9011,10.6195,11.1848,10.6383
ENSMUSG00000028116,7.47265,5.73732,8.11033,3.92261,6.82748,4.99503,5.00023,5.84605,7.74351,4.55506,5.02981,4.74215,3.30655,3.92143
ENSMUSG00000029380,4.22982,3.91128,3.96362,4.66502,3.70727,5.41543,5.7518,4.76642,5.19506,5.33878,7.2361,8.0164,8.23766,8.70155
ENSMUSG00000055737,11.7256,11.8865,11.6067,12.3208,11.9332,11.5197,11.6441,11.5752,11.4221,11.8872,8.70071,8.34359,7.58198,7.90927
ENSMUSG00000033065,10.8797,10.3964,11.8368,7.61835,10.4524,9.6596,9.77192,10.8931,11.5758,9.17671,8.58843,9.21292,5.82938,7.00391
ENSMUSG00000026622,6.5151,6.31917,4.63685,4.69769,6.43305,7.18927,8.21955,7.23452,7.50854,7.48999,9.5727,9.5539,9.90786,9.39246
ENSMUSG00000035606,7.29754,6.46553,8.3118,3.52725,7.04198,5.78132,5.76003,7.4406,7.72828,4.52353,4.77459,4.9833,3.55868,3.76691
ENSMUSG00000039533,9.00033,8.87381,6.12111,8.78271,5.77671,7.22584,6.74986,5.47706,7.78655,9.23672,5.30263,4.76156,4.7543,4.14712
ENSMUSG00000040242,6.3958,6.38232,6.41928,6.43575,6.88735,6.39295,6.29899,6.97144,6.97066,6.2319,10.2411,6.38361,10.5229,11.1526
ENSMUSG00000030245,6.01429,5.72956,4.46724,5.47097,5.16052,5.34376,5.7988,5.46256,6.48282,5.83072,7.77729,6.43532,10.289,10.3535
ENSMUSG00000030256,4.64963,3.98049,4.74998,5.06122,4.55561,4.77793,4.74905,4.41303,5.17727,4.45634,7.66988,5.65507,9.33969,8.8115
ENSMUSG00000001827,8.46636,8.12302,7.4986,8.92169,8.3025,8.10286,8.22793,8.0314,8.77617,7.88805,6.12582,4.09415,4.08428,6.06526
ENSMUSG00000040170,8.03046,8.44654,8.08752,7.96269,8.38681,8.27946,7.11996,7.59779,7.90337,7.1794,4.54453,4.63409,3.50389,4.19114
ENSMUSG00000018566,9.56348,9.72376,10.1054,9.70422,9.58342,10.2203,9.82094,9.54921,10.0269,10.1825,7.0252,7.36949,5.609,5.67281
ENSMUSG00000025955,7.65947,6.01003,4.24973,6.75503,4.04975,5.15108,7.20792,4.51163,8.07788,6.97352,3.88492,4.42191,3.59532,4.02998
ENSMUSG00000058022,7.67055,8.25159,7.75569,6.97157,8.57511,7.53404,7.34315,6.56951,6.75209,7.69236,5.00592,4.65079,4.16172,3.18743
ENSMUSG00000018339,12.2668,12.2839,11.5095,12.2321,12.0525,11.7166,11.0637,11.3931,12.0023,12.4765,9.02168,9.54103,7.67838,7.66854
ENSMUSG00000034883,5.73355,5.55523,3.44537,3.82796,5.55621,6.8118,6.89731,6.79597,6.76054,7.19765,8.75426,7.87419,9.30483,8.62091
ENSMUSG00000031373,8.27418,8.94246,8.29237,8.75994,8.43906,8.00826,7.17753,7.14808,7.24049,8.94746,4.74634,5.90383,5.07381,3.84826
ENSMUSG00000030671,10.8408,10.8962,11.0141,11.224,11.1658,10.9107,10.8456,10.649,10.7256,11.0738,7.85415,7.72472,7.30649,6.715
ENSMUSG00000031004,8.80233,8.65463,6.45201,6.16952,8.91568,9.63195,10.4342,9.78192,9.94436,9.37143,11.4687,11.3093,11.501,11.3308
ENSMUSG00000025105,3.53046,3.24456,2.94775,3.21988,3.49757,4.316,3.88013,4.67388,3.55833,3.47056,5.06826,7.48825,7.65746,6.97348
ENSMUSG00000026413,6.42185,6.24081,6.06638,6.04328,6.96849,8.41582,9.03979,8.37007,8.40481,8.59467,9.95665,10.6733,10.7098,9.29234
ENSMUSG00000042451,7.73474,7.38918,9.13176,4.98519,8.21296,7.18443,6.46199,8.09906,8.68779,5.35767,5.4708,5.85456,4.21261,4.23697
ENSMUSG00000053702,5.56032,5.61644,5.29153,5.20016,6.06384,6.60246,7.36901,6.89472,7.10584,6.8534,8.27218,9.8155,9.62813,8.75349
ENSMUSG00000067653,9.32421,9.02027,10.6444,5.1017,8.90827,7.72985,8.24766,9.07758,10.1978,7.70208,8.17305,8.24895,5.08391,6.35893
ENSMUSG00000030304,6.32184,6.37837,6.20493,6.25762,6.42032,6.19293,6.09144,6.40191,6.85011,6.10074,9.42974,6.81392,10.4118,11.081
ENSMUSG00000049173,7.13715,6.25715,7.55655,3.41846,6.70591,5.65738,5.98668,7.34513,7.80276,4.31265,4.64516,4.99387,3.01182,3.41641
ENSMUSG00000026107,6.56069,6.65429,6.12942,7.1861,6.55632,7.26867,7.15819,6.65478,7.01111,7.59492,3.75873,3.79277,3.24048,3.89769
ENSMUSG00000011382,7.40028,7.80217,7.55012,7.63119,7.4267,7.53828,7.60087,7.33897,7.44324,7.53558,4.82806,4.19569,3.13916,4.30189
ENSMUSG00000049134,8.62363,7.76879,9.70627,5.31559,8.18633,7.28094,7.77033,8.76743,9.56782,6.34867,6.72274,7.08231,4.16519,4.95047
ENSMUSG00000001918,10.4615,10.7025,10.1611,11.1527,10.888,10.661,10.4796,10.4736,10.3395,11.1688,8.09099,7.67407,6.62151,6.90404
ENSMUSG00000070691,3.33085,3.91269,4.3911,3.92515,3.66358,5.89843,6.02375,5.60168,5.57732,6.26615,5.34004,8.18513,8.3508,6.72602
ENSMUSG00000016028,4.02952,4.00803,3.1728,3.37311,3.77625,5.02794,5.54964,5.53232,5.01922,5.14366,7.35393,7.78543,8.09014,7.50451
ENSMUSG00000041426,7.68484,7.87582,6.65686,6.95146,8.13741,6.87716,6.45345,7.50689,5.52007,7.67522,5.49874,3.36936,4.19378,4.00171
ENSMUSG00000056899,8.26135,8.59855,8.3657,8.39773,8.18474,8.71514,7.96592,7.24125,7.90535,8.71702,5.68807,5.29835,3.81904,4.97169
ENSMUSG00000004558,10.2703,10.039,10.753,9.54848,10.3229,9.84274,9.56789,10.4809,10.4342,9.42516,8.11003,8.02958,5.58429,5.53386
ENSMUSG00000067149,6.36218,6.09976,5.77144,6.21114,5.89623,8.14101,8.02961,5.97469,7.29724,8.68577,5.11711,4.57565,4.1122,3.6209
ENSMUSG00000021678,6.39373,6.27986,5.60749,6.11107,6.31765,7.30538,7.90047,7.55274,7.18581,7.91094,10.3873,9.84591,10.2428,10.5885
ENSMUSG00000003948,11.6468,11.6696,11.252,11.8458,11.5045,11.3932,12.0314,11.2493,11.2735,12.0198,8.67094,8.23998,7.54722,7.9809
ENSMUSG00000017146,6.10617,5.85814,4.38358,4.11972,6.0432,6.76068,7.31151,7.19107,7.09655,7.04906,9.13435,8.43131,9.33761,9.35115
ENSMUSG00000031980,7.6628,7.6466,7.86554,9.40979,8.8267,7.31502,6.95498,7.72116,7.55258,7.51069,5.10075,4.86782,4.05638,4.64069
ENSMUSG00000028718,5.29442,5.1,3.44843,2.50722,4.84422,5.93331,6.5496,6.02066,6.15212,6.35986,8.18107,7.75579,8.04483,8.07002
ENSMUSG00000027715,8.35472,8.30926,6.4726,5.84719,8.3087,9.20511,9.90034,9.50732,9.43113,9.68942,10.8225,11.0346,11.2545,10.6143
ENSMUSG00000031767,9.95071,10.3113,9.74866,10.1517,9.98976,10.043,9.85396,9.20377,9.63066,10.6804,7.37921,6.8628,5.73594,6.33865
ENSMUSG00000046818,8.85505,8.13295,10.2446,4.29752,9.34779,8.26389,8.17996,10.095,9.76687,6.90051,6.68941,7.92552,6.39843,6.94741
ENSMUSG00000026208,10.4793,9.93316,11.4628,6.96589,10.3056,9.4841,9.46621,10.8046,11.2164,8.70317,8.72306,9.2043,5.79839,7.25137
ENSMUSG00000030087,8.09699,8.22448,8.38055,8.83387,8.83926,8.6595,8.24818,8.03627,8.27814,8.28436,5.78139,5.56603,4.68161,4.10539
ENSMUSG00000042895,6.70732,5.78701,7.60283,3.25089,6.55922,5.06597,4.74793,6.55114,7.42385,5.75745,4.82246,4.90844,2.87082,2.86894
